id,datetime,route_name,direction,destination,line_name,description
1130060,2026-03-31 11:40:00+02,77,"",Nottingham,77,Nottingham - Strelley
1145260,2026-03-31 12:07:00+02,77,"",Strelley,77,Nottingham - Strelley
1161861,2026-03-31 12:50:00+02,77,"",Nottingham,77,Nottingham - Strelley
1176582,2026-03-31 13:17:00+02,77,"",Strelley,77,Nottingham - Strelley
1190981,2026-03-31 14:00:00+02,77,"",Nottingham,77,Nottingham - Strelley
1206841,2026-03-31 14:27:00+02,77,"",Strelley,77,Nottingham - Strelley
1222112,2026-03-31 15:10:00+02,77,"",Nottingham,77,Nottingham - Strelley
1237864,2026-03-31 15:37:00+02,77,"",Strelley,77,Nottingham - Strelley
1255314,2026-03-31 16:18:00+02,77,"",Nottingham,77,Nottingham - Strelley
1267329,2026-03-31 16:47:00+02,77,"",Strelley,77,Nottingham - Strelley
1285473,2026-03-31 17:30:00+02,77,"",Nottingham,77,Nottingham - Strelley
1297413,2026-03-31 17:57:00+02,77,"",Strelley,77,Nottingham - Strelley
1319476,2026-03-31 18:47:00+02,77,"",Nottingham,77,Nottingham - Strelley
1330398,2026-03-31 19:14:00+02,77,"",Strelley,77,Nottingham - Strelley
1343985,2026-03-31 19:54:00+02,77,"",Nottingham,77,Nottingham - Strelley
1352815,2026-03-31 20:16:00+02,77,"",Strelley,77,Nottingham - Strelley
1493597,2026-04-01 09:14:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1507419,2026-04-01 09:52:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1523380,2026-04-01 10:27:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1540696,2026-04-01 11:02:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1553699,2026-04-01 11:37:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1571415,2026-04-01 12:12:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1585912,2026-04-01 12:47:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1603158,2026-04-01 13:22:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1616277,2026-04-01 13:57:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1634046,2026-04-01 14:32:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1650186,2026-04-01 15:07:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1667391,2026-04-01 15:42:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1681346,2026-04-01 16:17:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1694116,2026-04-01 16:52:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1712353,2026-04-01 17:27:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1724871,2026-04-01 18:02:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1742339,2026-04-01 18:37:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1755023,2026-04-01 19:15:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1769028,2026-04-01 19:59:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1781268,2026-04-01 20:30:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1791151,2026-04-01 20:59:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1797372,2026-04-01 21:30:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1804246,2026-04-01 21:59:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1810961,2026-04-01 22:30:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1818114,2026-04-01 22:59:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1823391,2026-04-01 23:30:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1828917,2026-04-01 23:59:00+02,89,"",Nottingham,89,Nottingham - Rise Park
1834716,2026-04-02 00:30:00+02,89,"",Rise Park,89,Nottingham - Rise Park
1895228,2026-04-02 08:13:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
1906023,2026-04-02 08:40:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
1914722,2026-04-02 09:00:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
1927505,2026-04-02 09:30:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
1937358,2026-04-02 09:48:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
1950149,2026-04-02 10:20:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
1959586,2026-04-02 10:37:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
1972266,2026-04-02 11:10:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
1982079,2026-04-02 11:27:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
1995354,2026-04-02 12:00:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
2004212,2026-04-02 12:17:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
2015942,2026-04-02 12:50:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
2157176,2026-04-02 18:26:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
2187927,2026-04-02 19:20:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
2299345,2026-04-03 08:05:00+02,88,"",Nottingham,88,Nottingham - City Hospital - Arnold
2306197,2026-04-03 08:40:00+02,88,"",Top Valley,88,Nottingham - City Hospital - Arnold
2312420,2026-04-03 09:10:00+02,88,"",Nottingham,88,Nottingham - City Hospital - Arnold
2325202,2026-04-03 09:50:00+02,88,"",Top Valley,88,Nottingham - City Hospital - Arnold
2335496,2026-04-03 10:10:00+02,88,"",Nottingham,88,Nottingham - City Hospital - Arnold
2352929,2026-04-03 11:07:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2365330,2026-04-03 11:42:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2376254,2026-04-03 12:17:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2390722,2026-04-03 12:52:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2400252,2026-04-03 13:27:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2414605,2026-04-03 14:02:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2425454,2026-04-03 14:37:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2438511,2026-04-03 15:12:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2449923,2026-04-03 15:47:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2462541,2026-04-03 16:22:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2474131,2026-04-03 16:57:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2487177,2026-04-03 17:32:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2499453,2026-04-03 18:07:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2510558,2026-04-03 18:42:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2522675,2026-04-03 19:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2534761,2026-04-03 20:00:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2542413,2026-04-03 20:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2548976,2026-04-03 21:00:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2555030,2026-04-03 21:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2561287,2026-04-03 22:00:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2566135,2026-04-03 22:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2571905,2026-04-03 23:00:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2577072,2026-04-03 23:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2583069,2026-04-04 00:00:00+02,89,"",Rise Park,89,Nottingham - Rise Park
2587482,2026-04-04 00:29:00+02,89,"",Nottingham,89,Nottingham - Rise Park
2592119,2026-04-04 01:02:00+02,89,"",Rise Park,89,Nottingham - Rise Park
3246034,2026-04-06 06:59:00+02,44,"",Nottingham,44,Nottingham - Gedling
3249364,2026-04-06 07:32:00+02,44,"",Gedling,44,Nottingham - Gedling
3253327,2026-04-06 07:59:00+02,44,"",Nottingham,44,Nottingham - Gedling
3257546,2026-04-06 08:32:00+02,44,"",Gedling,44,Nottingham - Gedling
3262770,2026-04-06 08:59:00+02,44,"",Nottingham,44,Nottingham - Gedling
3268777,2026-04-06 09:30:00+02,44,"",Gedling,44,Nottingham - Gedling
3274114,2026-04-06 09:57:00+02,44,"",Nottingham,44,Nottingham - Gedling
3282481,2026-04-06 10:30:00+02,44,"",Gedling,44,Nottingham - Gedling
3289306,2026-04-06 11:19:00+02,44,"",Nottingham,44,Nottingham - Gedling
3303296,2026-04-06 12:00:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3310133,2026-04-06 12:15:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3316076,2026-04-06 12:45:00+02,44,"",Gedling,44,Nottingham - Gedling
3325847,2026-04-06 13:19:00+02,44,"",Nottingham,44,Nottingham - Gedling
3335404,2026-04-06 14:00:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3341182,2026-04-06 14:15:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3347699,2026-04-06 14:45:00+02,44,"",Gedling,44,Nottingham - Gedling
3357403,2026-04-06 15:19:00+02,44,"",Nottingham,44,Nottingham - Gedling
3366857,2026-04-06 16:00:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3373141,2026-04-06 16:15:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3378144,2026-04-06 16:45:00+02,44,"",Gedling,44,Nottingham - Gedling
3388289,2026-04-06 17:19:00+02,44,"",Nottingham,44,Nottingham - Gedling
3396662,2026-04-06 18:00:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3404173,2026-04-06 18:15:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3409553,2026-04-06 18:45:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3414875,2026-04-06 19:00:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3419680,2026-04-06 19:25:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3424050,2026-04-06 19:40:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3428156,2026-04-06 20:05:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3431963,2026-04-06 20:20:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3436029,2026-04-06 20:45:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3439824,2026-04-06 21:00:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3443812,2026-04-06 21:25:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3447443,2026-04-06 21:40:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3450753,2026-04-06 22:05:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3454459,2026-04-06 22:20:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3457866,2026-04-06 22:45:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3461393,2026-04-06 23:00:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3464454,2026-04-06 23:25:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3468602,2026-04-06 23:40:00+02,43,"",Nottingham,43,Nottingham - Bakersfield
3472097,2026-04-07 00:05:00+02,43,"",Bakersfield,43,Nottingham - Bakersfield
3521262,2026-04-07 07:41:00+02,79,"",Nottingham,79,Nottingham - Rise Park - Arnold
3537625,2026-04-07 08:19:00+02,79A,"",Arnold,79A,Nottingham - Rise Park - Arnold
3571250,2026-04-07 09:48:00+02,79,"",Nottingham,79,Nottingham - Rise Park - Arnold
3606825,2026-04-07 11:02:00+02,79,"",Arnold,79,Nottingham - Rise Park - Arnold
3644878,2026-04-07 12:33:00+02,79A,"",Nottingham,79A,Nottingham - Rise Park - Arnold
3680492,2026-04-07 13:42:00+02,79,"",Arnold,79,Nottingham - Rise Park - Arnold
3717346,2026-04-07 15:13:00+02,79,"",Nottingham,79,Nottingham - Rise Park - Arnold
3748772,2026-04-07 16:22:00+02,79A,"",Arnold,79A,Nottingham - Rise Park - Arnold
3781831,2026-04-07 17:45:00+02,79A,"",Nottingham,79A,Nottingham - Rise Park - Arnold
3815543,2026-04-07 19:07:00+02,79B,"",Rise Park,79B,Nottingham - Rise Park - Arnold
3955957,2026-04-08 08:16:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
3968714,2026-04-08 08:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
3979847,2026-04-08 09:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
3994956,2026-04-08 09:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4007892,2026-04-08 10:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4019285,2026-04-08 10:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4034998,2026-04-08 11:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4049029,2026-04-08 11:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4061048,2026-04-08 12:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4075144,2026-04-08 12:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4088974,2026-04-08 13:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4101562,2026-04-08 13:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4115362,2026-04-08 14:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4128047,2026-04-08 14:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4139557,2026-04-08 15:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4153299,2026-04-08 15:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4165607,2026-04-08 16:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4177382,2026-04-08 16:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4190079,2026-04-08 17:13:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4203028,2026-04-08 17:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4215652,2026-04-08 18:14:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4226681,2026-04-08 18:45:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4239167,2026-04-08 19:33:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4255779,2026-04-08 20:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4264359,2026-04-08 20:33:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4271749,2026-04-08 21:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4279092,2026-04-08 21:35:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4285698,2026-04-08 22:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4291864,2026-04-08 22:35:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4298639,2026-04-08 23:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4304196,2026-04-08 23:35:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4310251,2026-04-09 00:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4314859,2026-04-09 00:35:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
4319666,2026-04-09 01:02:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
4367866,2026-04-09 08:02:00+02,44A,"",Gedling,44A,Nottingham - Gedling
4384497,2026-04-09 08:37:00+02,44,"",Nottingham,44,Nottingham - Gedling
4400630,2026-04-09 09:17:00+02,44,"",Gedling,44,Nottingham - Gedling
4417075,2026-04-09 09:55:00+02,44,"",Nottingham,44,Nottingham - Gedling
4435304,2026-04-09 10:35:00+02,44,"",Gedling,44,Nottingham - Gedling
4449833,2026-04-09 11:16:00+02,44,"",Nottingham,44,Nottingham - Gedling
4469794,2026-04-09 11:55:00+02,44,"",Gedling,44,Nottingham - Gedling
4487367,2026-04-09 11:56:00+02,44,"",Nottingham,44,Nottingham - Gedling
4486446,2026-04-09 12:16:00+02,44,"",Nottingham,44,Nottingham - Gedling
4485949,2026-04-09 12:36:00+02,44,"",Nottingham,44,Nottingham - Gedling
4505703,2026-04-09 13:15:00+02,44,"",Gedling,44,Nottingham - Gedling
4523637,2026-04-09 13:56:00+02,44,"",Nottingham,44,Nottingham - Gedling
4541811,2026-04-09 14:35:00+02,44,"",Gedling,44,Nottingham - Gedling
4561356,2026-04-09 15:16:00+02,44,"",Nottingham,44,Nottingham - Gedling
4576697,2026-04-09 15:55:00+02,44,"",Gedling,44,Nottingham - Gedling
4594936,2026-04-09 16:34:00+02,44,"",Nottingham,44,Nottingham - Gedling
4611357,2026-04-09 17:15:00+02,44,"",Gedling,44,Nottingham - Gedling
4635883,2026-04-09 18:07:00+02,44A,"",Nottingham,44A,Nottingham - Gedling
4647372,2026-04-09 18:35:00+02,44,"",Gedling,44,Nottingham - Gedling
4662538,2026-04-09 19:19:00+02,44,"",Nottingham,44,Nottingham - Gedling
4674116,2026-04-09 19:55:00+02,44,"",Gedling,44,Nottingham - Gedling
4685748,2026-04-09 20:30:00+02,44,"",Nottingham,44,Nottingham - Gedling
4694291,2026-04-09 21:00:00+02,44,"",Gedling,44,Nottingham - Gedling
4702652,2026-04-09 21:30:00+02,44,"",Nottingham,44,Nottingham - Gedling
4708704,2026-04-09 22:00:00+02,44,"",Gedling,44,Nottingham - Gedling
4716229,2026-04-09 22:30:00+02,44,"",Nottingham,44,Nottingham - Gedling
4721900,2026-04-09 23:00:00+02,44,"",Gedling,44,Nottingham - Gedling
4728343,2026-04-09 23:30:00+02,44,"",Nottingham,44,Nottingham - Gedling
4733610,2026-04-10 00:00:00+02,44,"",Gedling,44,Nottingham - Gedling
4739179,2026-04-10 00:30:00+02,44,"",Nottingham,44,Nottingham - Gedling
4743424,2026-04-10 01:02:00+02,44,"",Gedling,44,Nottingham - Gedling
4792909,2026-04-10 08:03:00+02,26,"",Nottingham,26,Nottingham - Southwell
4827215,2026-04-10 09:25:00+02,26,"",Southwell,26,Nottingham - Southwell
4851138,2026-04-10 10:12:00+02,26,"",Nottingham,26,Nottingham - Southwell
4889087,2026-04-10 11:40:00+02,26,"",Southwell,26,Nottingham - Southwell
4913730,2026-04-10 12:27:00+02,26,"",Nottingham,26,Nottingham - Southwell
4947176,2026-04-10 13:40:00+02,26,"",Southwell,26,Nottingham - Southwell
4971226,2026-04-10 14:27:00+02,26,"",Nottingham,26,Nottingham - Southwell
4996890,2026-04-10 15:40:00+02,26,"",Southwell,26,Nottingham - Southwell
5021298,2026-04-10 16:30:00+02,26,"",Nottingham,26,Nottingham - Southwell
5052963,2026-04-10 17:55:00+02,24,"",Netherfield,24,Nottingham - Mapperley - Arnold
5070195,2026-04-10 18:58:00+02,24,"",Nottingham,24,Nottingham - Mapperley - Arnold
5091597,2026-04-10 19:40:00+02,26,"",Southwell,26,Nottingham - Southwell
5108719,2026-04-10 20:24:00+02,26,"",Nottingham,26,Nottingham - Southwell
5146885,2026-04-10 23:10:00+02,26,"",Southwell,26,Nottingham - Southwell
5156526,2026-04-10 23:54:00+02,26,"",Nottingham,26,Nottingham - Southwell
5172037,2026-04-11 01:40:00+02,N34,"",Beeston,N34,Nottingham - Beeston
5174042,2026-04-11 02:15:00+02,N34,"",Nottingham,N34,Nottingham - Beeston
5175719,2026-04-11 02:40:00+02,N34,"",Beeston,N34,Nottingham - Beeston
5176491,2026-04-11 03:15:00+02,N34,"",Nottingham,N34,Nottingham - Beeston
5177717,2026-04-11 03:40:00+02,N34,"",Beeston,N34,Nottingham - Beeston
5178350,2026-04-11 04:15:00+02,N34,"",Nottingham,N34,Nottingham - Beeston
5179204,2026-04-11 04:40:00+02,N34,"",Beeston,N34,Nottingham - Beeston
5179905,2026-04-11 05:15:00+02,N34,"",Nottingham,N34,Nottingham - Beeston
5404553,2026-04-11 16:20:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
5421461,2026-04-11 17:15:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
5445377,2026-04-11 18:05:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
5465005,2026-04-11 18:57:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
5483171,2026-04-11 19:47:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
5495609,2026-04-11 20:32:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
5507122,2026-04-11 21:17:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
5516287,2026-04-11 22:06:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
5526340,2026-04-11 22:47:00+02,25,"",Arnold,25,Nottingham - Mapperley - Arnold
5535048,2026-04-11 23:36:00+02,25,"",Nottingham,25,Nottingham - Mapperley - Arnold
5544450,2026-04-12 00:17:00+02,25B,"",Mapperley,25B,Nottingham - Mapperley - Arnold
5569768,2026-04-12 06:47:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5573113,2026-04-12 07:30:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5577455,2026-04-12 08:17:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5585188,2026-04-12 09:00:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5591177,2026-04-12 09:42:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5603521,2026-04-12 10:30:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5613468,2026-04-12 11:05:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5624113,2026-04-12 12:00:00+02,35,"",Bulwell,35,Nottingham - Bulwell
5641092,2026-04-12 12:53:00+02,35,"",Nottingham,35,Nottingham - Bulwell
5654467,2026-04-12 13:50:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5663803,2026-04-12 14:25:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5675134,2026-04-12 15:20:00+02,35,"",Bulwell,35,Nottingham - Bulwell
5691707,2026-04-12 16:13:00+02,35,"",Nottingham,35,Nottingham - Bulwell
5702121,2026-04-12 17:10:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5713397,2026-04-12 17:45:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5724210,2026-04-12 18:40:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5735068,2026-04-12 19:13:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5743343,2026-04-12 19:55:00+02,35,"",Bulwell,35,Nottingham - Bulwell
5753325,2026-04-12 20:52:00+02,35,"",Nottingham,35,Nottingham - Bulwell
5763319,2026-04-12 21:40:00+02,36,"",Chilwell,36,Nottingham - Chilwell (Inham Nook)
5770078,2026-04-12 22:13:00+02,36,"",Nottingham,36,Nottingham - Chilwell (Inham Nook)
5777133,2026-04-12 22:55:00+02,35B,"",Strelley,35B,Nottingham - Bulwell
5784629,2026-04-12 23:55:00+02,35B,"",Strelley,35B,Nottingham - Bulwell
5840141,2026-04-13 07:48:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5850965,2026-04-13 08:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5862073,2026-04-13 08:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5878985,2026-04-13 09:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5889993,2026-04-13 09:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5902770,2026-04-13 10:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5918193,2026-04-13 10:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5932077,2026-04-13 11:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5943457,2026-04-13 11:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5957787,2026-04-13 12:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5971734,2026-04-13 12:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
5985337,2026-04-13 13:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
5997872,2026-04-13 13:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
6011141,2026-04-13 14:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
6026755,2026-04-13 14:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
6038905,2026-04-13 15:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
6052315,2026-04-13 15:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
6065105,2026-04-13 16:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
6078402,2026-04-13 16:43:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
6089962,2026-04-13 17:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
6105494,2026-04-13 17:44:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
6116847,2026-04-13 18:15:00+02,27,"",Carlton,27,Nottingham - Mapperley - Arnold
6133070,2026-04-13 18:46:00+02,27,"",Nottingham,27,Nottingham - Mapperley - Arnold
